SeqID,Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,Search Conducted,Search Disposition,Search Outcome,Search Reason,Search Reason For Stop,Search Type,Search Arrest Reason,State,VehicleType,Manufacture Year,Make,Model,Color,Violation Type,Charge,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Charge Hierarchy,Charge Description,Fine,Points,Contr.Acc Fine,Contr.Acc Points,Section,Driver_City_Latitude,Driver_City_Longitude
4effe593-0ef1-4d22-9a55-1f58746466cb,1/1/2025,12:07:00,MCP,"3rd District, Silver Spring",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,SLIGO CREEK PKWY AT THREE OAKS,39.00441917,-77.0147225,No,Yes,No,No,No,No,No,No,No,No,No,,Citation,,13-401(h),,,MD,02 - Automobile,2007,VOLK,GTI,RED,Citation,16-101(a1),FALSE,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,16-101,,MA,5,MA,5,Drivers' Licenses,38.9997621,-77.0240371
4effe593-0ef1-4d22-9a55-1f58746466cb,1/1/2025,12:07:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,SLIGO CREEK PKWY AT THREE OAKS,39.00441917,-77.0147225,No,Yes,No,No,No,No,No,No,No,No,No,,Citation,,13-401(h),,,MD,02 - Automobile,2007,VOLK,GTI,RED,Citation,13-401(h),FALSE,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,13-401,,$150.00 ,0,$150.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
cd5f9e66-62e5-44a9-a2cc-281d1a85acd2,1/2/2025,17:59:00,MCP,"2nd District, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,ROCKVILLE PIKE @ EDSON LA,39.04038783,-77.11083917,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-201.1,,,MD,02 - Automobile,2016,TOYOTA,COROLLA,RED,Citation,13-411(f),FALSE,ASIAN,F,BOYDS,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,39.1840886,-77.3122325
cd5f9e66-62e5-44a9-a2cc-281d1a85acd2,1/2/2025,17:59:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,ROCKVILLE PIKE @ EDSON LA,39.04038783,-77.11083917,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-201.1,,,MD,02 - Automobile,2016,TOYOTA,COROLLA,RED,Citation,13-411(d),FALSE,ASIAN,F,BOYDS,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,39.1840886,-77.3122325
cd5f9e66-62e5-44a9-a2cc-281d1a85acd2,1/2/2025,17:59:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,ROCKVILLE PIKE @ EDSON LA,39.04038783,-77.11083917,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-201.1,,,MD,02 - Automobile,2016,TOYOTA,COROLLA,RED,Citation,13-401(h),FALSE,ASIAN,F,BOYDS,MD,MD,A - Marked Patrol,13-401,,$150.00 ,0,$150.00 ,0,Certificates of Title and Registration of Vehicles,39.1840886,-77.3122325
44747b0b-3b8e-49e3-b4ec-d86fcaccf1b8,1/1/2025,15:29:00,MCP,"2nd District, Bethesda",KNOWINGLY DRIVING UNINSURED VEHICLE,OLD GEORGETOWN RD AT ROCKVILLE PIKE,39.050336,-77.11525733,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(d),,,MD,02 - Automobile,2002,CHEV,SD,WHITE,Citation,17-107(a1),FALSE,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,17-107,,MA,5,MA,5,Financial Responsibility and Vehicle Registration,39.0817985,-77.1516844
eb902371-bfc9-488a-8064-ce0acb34540e,1/1/2025,19:45:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,MARINELLI RD @ CITADEL AVE,39.0476775,-77.10871,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2007,MITSUBISHI,GALANT,GRAY,Citation,13-401(h),FALSE,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,13-401,,$150.00 ,0,$150.00 ,0,Certificates of Title and Registration of Vehicles,39.0817985,-77.1516844
eb902371-bfc9-488a-8064-ce0acb34540e,1/1/2025,19:45:00,MCP,"2nd District, Bethesda",OWNER FAILURE TO MAINTAIN REQUIRED SECURITY FOR VEH. DURING REG. PERIOD,MARINELLI RD @ CITADEL AVE,39.0476775,-77.10871,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2007,MITSUBISHI,GALANT,GRAY,Citation,17-104,FALSE,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,17-104,,$290.00 ,0,$290.00 ,0,Financial Responsibility and Vehicle Registration,39.0817985,-77.1516844
eb902371-bfc9-488a-8064-ce0acb34540e,1/1/2025,19:45:00,MCP,"2nd District, Bethesda",KNOWINGLY DRIVING UNINSURED VEHICLE,MARINELLI RD @ CITADEL AVE,39.0476775,-77.10871,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2007,MITSUBISHI,GALANT,GRAY,Citation,17-107(a1),FALSE,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,17-107,,MA,5,MA,5,Financial Responsibility and Vehicle Registration,39.0817985,-77.1516844
7b11d266-ada8-46b1-95dd-209d58dc6cb0,1/2/2025,17:53:00,MCP,"5th District, Germantown",KNOWINGLY DRIVING UNINSURED VEHICLE,SCENERY/ GOLDEN MEADOW,39.17813867,-77.23165583,No,No,No,Yes,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,VA,02 - Automobile,2009,TOYOTA,PRIUS,BLUE,Citation,17-107(a1),FALSE,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,17-107,,MA,5,MA,5,Financial Responsibility and Vehicle Registration,39.1399187,-77.1929215
edb6f816-0139-4483-9ee8-dd7b5bf903b3,1/1/2025,16:07:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,WISCONSIN AVE/ S.PARK AVE,38.9624805,-77.08661133,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2020,NISS,SENTRA,GRAY,Citation,21-202(h1),FALSE,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,21-202,,$140.00 ,2,$180.00 ,3,Rules of Road,39.1399187,-77.1929215
3ea524d1-d950-4597-98a1-5b932e5a6a16,1/2/2025,17:52:00,MCP,"2nd District, Bethesda",OPERATING A  MOTOR SCOOTER  ON HWY. W/O REQ. LICENSE OR PERMIT,WISCONSIN AVE/WILLARD AVE,38.96103483,-77.08603067,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,28 - Other,2025,JOG 200,MOTOR SCOOTER,BLACK,Citation,16-101(b),FALSE,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,16-101,,MA,5,MA,5,Drivers' Licenses,38.9529442,-76.9408647
3ea524d1-d950-4597-98a1-5b932e5a6a16,1/2/2025,17:52:00,MCP,"2nd District, Bethesda",OPERATOR OF MOTOR SCOOTER FAILURE TO CARRY REQUIRED SECURITY,WISCONSIN AVE/WILLARD AVE,38.96103483,-77.08603067,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,28 - Other,2025,JOG 200,MOTOR SCOOTER,BLACK,Citation,17-104.1,FALSE,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,17-104.1,Operator of Moped or Motor Scooter to Carry Evidence of Security,$290.00 ,0,$290.00 ,0,Financial Responsibility and Vehicle Registration,38.9529442,-76.9408647
f3a1fba5-f845-4928-8337-145d8a3f5f00,1/1/2025,22:38:00,MCP,"5th District, Germantown",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,CLOPPER RD @ CINNAMON DR,39.15582,-77.26267333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,1998,HONDA,ACCORD,WHITE,Citation,13-401(h),FALSE,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,13-401,,$150.00 ,0,$150.00 ,0,Certificates of Title and Registration of Vehicles,39.17130815,-77.26557849
f3a1fba5-f845-4928-8337-145d8a3f5f00,1/1/2025,22:38:00,MCP,"5th District, Germantown",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,CLOPPER RD @ CINNAMON DR,39.15582,-77.26267333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,1998,HONDA,ACCORD,WHITE,Citation,16-112(c),FALSE,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,16-112,,$50.00 ,0,$50.00 ,0,Drivers' Licenses,39.17130815,-77.26557849
f3a1fba5-f845-4928-8337-145d8a3f5f00,1/1/2025,22:38:00,MCP,"5th District, Germantown",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,CLOPPER RD @ CINNAMON DR,39.15582,-77.26267333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,1998,HONDA,ACCORD,WHITE,Citation,16-101(a1),FALSE,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,16-101,,MA,5,MA,5,Drivers' Licenses,39.17130815,-77.26557849
b7ab96c6-7f0b-4feb-8ae6-d3f6d0f8cf3e,1/1/2025,4:33:00,MCP,"3rd District, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,COLESVILLE RD / SILGO CREEK PKWY,39.04543917,-76.99105817,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,AL,02 - Automobile,2014,ACURA,SUV,BLACK,Citation,13-409(b),FALSE,BLACK,M,SILVER SPRING,MD,NY,A - Marked Patrol,13-409,,$50.00 ,0,$50.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
b7ab96c6-7f0b-4feb-8ae6-d3f6d0f8cf3e,1/1/2025,4:33:00,MCP,"3rd District, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,COLESVILLE RD / SILGO CREEK PKWY,39.04543917,-76.99105817,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,AL,02 - Automobile,2014,ACURA,SUV,BLACK,Citation,13-411(f),FALSE,BLACK,M,SILVER SPRING,MD,NY,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
b7ab96c6-7f0b-4feb-8ae6-d3f6d0f8cf3e,1/1/2025,4:33:00,MCP,"3rd District, Silver Spring","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",COLESVILLE RD / SILGO CREEK PKWY,39.04543917,-76.99105817,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,AL,02 - Automobile,2014,ACURA,SUV,BLACK,Citation,21-901.1(b),FALSE,BLACK,M,SILVER SPRING,MD,NY,A - Marked Patrol,21-901.1,Reckless and Negligent Driving,$240.00 ,1,$280.00 ,3,Driving Offenses,38.9997621,-77.0240371
b7ab96c6-7f0b-4feb-8ae6-d3f6d0f8cf3e,1/1/2025,4:33:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,COLESVILLE RD / SILGO CREEK PKWY,39.04543917,-76.99105817,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,AL,02 - Automobile,2014,ACURA,SUV,BLACK,Citation,21-201(a1),FALSE,BLACK,M,SILVER SPRING,MD,NY,A - Marked Patrol,21-201,,$90.00 ,1,$130.00 ,3,Rules of Road,38.9997621,-77.0240371
b7ab96c6-7f0b-4feb-8ae6-d3f6d0f8cf3e,1/1/2025,4:33:00,MCP,"3rd District, Silver Spring",DRIVING VEH. BELOW MINIMUM SPEED LIMIT ON POSTED HWY.,COLESVILLE RD / SILGO CREEK PKWY,39.04543917,-76.99105817,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,AL,02 - Automobile,2014,ACURA,SUV,BLACK,Citation,21-804(b),FALSE,BLACK,M,SILVER SPRING,MD,NY,A - Marked Patrol,21-804,,$80.00 ,1,$120.00 ,3,Speed Restrictions,38.9997621,-77.0240371
b7ab96c6-7f0b-4feb-8ae6-d3f6d0f8cf3e,1/1/2025,4:33:00,MCP,"3rd District, Silver Spring",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,COLESVILLE RD / SILGO CREEK PKWY,39.04543917,-76.99105817,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,AL,02 - Automobile,2014,ACURA,SUV,BLACK,Citation,22-412.3(b),FALSE,BLACK,M,SILVER SPRING,MD,NY,A - Marked Patrol,22-412.3,Mandatory Seat Belt Use,$83.00 ,0,$83.00 ,0,Equipment of Vehicles,38.9997621,-77.0240371
b7c163ff-85cf-4144-90ec-5b50ed63c31c,1/2/2025,7:24:00,MCP,"1st District, Rockville",FAILURE TO STOP AT STOP SIGN,FALLS CHAPEL RD @ REACH RD,39.05190167,-77.18987,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-707(a),,,MD,02 - Automobile,2017,JEEP,GRAND CHEROKEE,BLACK,Citation,21-707(a),FALSE,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,21-707,,$90.00 ,1,$130.00 ,3,Rules of Road,39.0180508,-77.19563314
35333459-ff22-4f0a-b69e-a7ad633be9c9,1/2/2025,19:43:00,MCP,"6th District, Gaithersburg / Montgomery Village",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,SAM EIG HWY @ FIELDS RD,39.11586133,-77.2084365,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(f),,,MD,02 - Automobile,2007,HONDA,ACCORD,RED,Citation,13-411(f),FALSE,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,39.0817985,-77.1516844
35333459-ff22-4f0a-b69e-a7ad633be9c9,1/2/2025,19:43:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,SAM EIG HWY @ FIELDS RD,39.11586133,-77.2084365,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(f),,,MD,02 - Automobile,2007,HONDA,ACCORD,RED,Citation,13-401(h),FALSE,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,13-401,,$150.00 ,0,$150.00 ,0,Certificates of Title and Registration of Vehicles,39.0817985,-77.1516844
35333459-ff22-4f0a-b69e-a7ad633be9c9,1/2/2025,19:43:00,MCP,"6th District, Gaithersburg / Montgomery Village",OWNER FAILURE TO MAINTAIN REQUIRED SECURITY FOR VEH. DURING REG. PERIOD,SAM EIG HWY @ FIELDS RD,39.11586133,-77.2084365,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(f),,,MD,02 - Automobile,2007,HONDA,ACCORD,RED,Citation,17-104,FALSE,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,17-104,,$290.00 ,0,$290.00 ,0,Financial Responsibility and Vehicle Registration,39.0817985,-77.1516844
e5ebe374-21b1-4261-aaac-f2fc158a96f6,1/2/2025,20:45:00,MCP,"5th District, Germantown",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,CLARKSBURG RD@ GOSNELL FARM DR,39.22871167,-77.28861167,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801(b),,,MD,02 - Automobile,2008,TOYT,4S,SILVER,Citation,21-801(b),FALSE,WHITE,M,CLARKSBURG,MD,MD,A - Marked Patrol,21-801,,$130.00 ,3,$130.00 ,3,Speed Restrictions,39.2806451,-80.3445341
35333459-ff22-4f0a-b69e-a7ad633be9c9,1/2/2025,19:43:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,SAM EIG HWY @ FIELDS RD,39.11586133,-77.2084365,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(f),,,MD,02 - Automobile,2007,HONDA,ACCORD,RED,Citation,13-409(b),FALSE,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,13-409,,$50.00 ,0,$50.00 ,0,Certificates of Title and Registration of Vehicles,39.0817985,-77.1516844
35333459-ff22-4f0a-b69e-a7ad633be9c9,1/2/2025,19:43:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,SAM EIG HWY @ FIELDS RD,39.11586133,-77.2084365,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(f),,,MD,02 - Automobile,2007,HONDA,ACCORD,RED,Citation,13-411(d),FALSE,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,39.0817985,-77.1516844
dc8ed4dd-d77e-4b7e-aa0c-60abe3d37438,1/2/2025,12:48:00,MCP,"3rd District, Silver Spring",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,FENTON ST @ WAYNE AVE,38.994793,-77.0243635,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(a),,,XX,01 - Motorcycle,2023,TAIZHOU,MOTORCYCLE,"BLUE, DARK",Citation,13-411(a),FALSE,BLACK,M,UPPER MARLBORO,MD,XX,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.8162451,-76.751708
dc8ed4dd-d77e-4b7e-aa0c-60abe3d37438,1/2/2025,12:48:00,MCP,"3rd District, Silver Spring",KNOWINGLY DRIVING UNINSURED VEHICLE,FENTON ST @ WAYNE AVE,38.994793,-77.0243635,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(a),,,XX,01 - Motorcycle,2023,TAIZHOU,MOTORCYCLE,"BLUE, DARK",Citation,17-107(a1),FALSE,BLACK,M,UPPER MARLBORO,MD,XX,A - Marked Patrol,17-107,,MA,5,MA,5,Financial Responsibility and Vehicle Registration,38.8162451,-76.751708
dc8ed4dd-d77e-4b7e-aa0c-60abe3d37438,1/2/2025,12:48:00,MCP,"3rd District, Silver Spring",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,FENTON ST @ WAYNE AVE,38.994793,-77.0243635,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(a),,,XX,01 - Motorcycle,2023,TAIZHOU,MOTORCYCLE,"BLUE, DARK",Citation,13-401(b1),FALSE,BLACK,M,UPPER MARLBORO,MD,XX,A - Marked Patrol,13-401,,$290.00 ,0,$290.00 ,0,Certificates of Title and Registration of Vehicles,38.8162451,-76.751708
dc8ed4dd-d77e-4b7e-aa0c-60abe3d37438,1/2/2025,12:48:00,MCP,"3rd District, Silver Spring",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,FENTON ST @ WAYNE AVE,38.994793,-77.0243635,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(a),,,XX,01 - Motorcycle,2023,TAIZHOU,MOTORCYCLE,"BLUE, DARK",Citation,16-101(a1),FALSE,BLACK,M,UPPER MARLBORO,MD,XX,A - Marked Patrol,16-101,,MA,5,MA,5,Drivers' Licenses,38.8162451,-76.751708
044131bf-fc8b-4611-aa64-8d067c7b4a79,1/1/2025,5:24:00,MCP,Headquarters and Special Operations,"NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",11901 GEORGIA AVE,39.0571,-77.047245,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2020,JEEP,COMPASS,BLACK,Citation,21-901.1(b),FALSE,BLACK,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,21-901.1,Reckless and Negligent Driving,$240.00 ,1,$280.00 ,3,Driving Offenses,38.9997621,-77.0240371
044131bf-fc8b-4611-aa64-8d067c7b4a79,1/1/2025,5:24:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,11901 GEORGIA AVE,39.0571,-77.047245,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2020,JEEP,COMPASS,BLACK,Citation,21-201(a1),FALSE,BLACK,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,21-201,,$90.00 ,1,$130.00 ,3,Rules of Road,38.9997621,-77.0240371
044131bf-fc8b-4611-aa64-8d067c7b4a79,1/1/2025,5:24:00,MCP,Headquarters and Special Operations,EXCEEDING POSTED MAXIMUM SPEED LIMIT: 50 MPH IN A POSTED 30 MPH ZONE,11901 GEORGIA AVE,39.0571,-77.047245,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2020,JEEP,COMPASS,BLACK,Citation,21-801.1,FALSE,BLACK,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,38.9997621,-77.0240371
044131bf-fc8b-4611-aa64-8d067c7b4a79,1/1/2025,5:24:00,MCP,Headquarters and Special Operations,DRIVER OF MOTOR VEHICLE FOLLOWING VEHICLE CLOSER THAN REASONABLE AND PRUDENT,11901 GEORGIA AVE,39.0571,-77.047245,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2020,JEEP,COMPASS,BLACK,Citation,21-310(a),FALSE,BLACK,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,21-310,,$110.00 ,2,$150.00 ,3,Rules of Road,38.9997621,-77.0240371
044131bf-fc8b-4611-aa64-8d067c7b4a79,1/1/2025,5:24:00,MCP,Headquarters and Special Operations,"FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",11901 GEORGIA AVE,39.0571,-77.047245,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2020,JEEP,COMPASS,BLACK,Citation,22-201.1,FALSE,BLACK,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,22-201.1,When Lighted Lamps Are Required,$60.00 ,0,$60.00 ,0,Equipment of Vehicles,38.9997621,-77.0240371
ee5b9181-367c-44f7-b437-94dcf3fda080,1/2/2025,22:10:00,MCP,"2nd District, Bethesda",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,DEMOCRACY BLV AT FERNWOOD ROAD,39.02159367,-77.1360445,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(d),,,MD,02 - Automobile,2002,LEXUS,ES,BLACK,Citation,16-112(c),FALSE,WHITE,M,OXON HILL,MD,MD,A - Marked Patrol,16-112,,$50.00 ,0,$50.00 ,0,Drivers' Licenses,38.7848249,-76.96940155
ee5b9181-367c-44f7-b437-94dcf3fda080,1/2/2025,22:10:00,MCP,"2nd District, Bethesda",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,DEMOCRACY BLV AT FERNWOOD ROAD,39.02159367,-77.1360445,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(d),,,MD,02 - Automobile,2002,LEXUS,ES,BLACK,Citation,16-101(a1),FALSE,WHITE,M,OXON HILL,MD,MD,A - Marked Patrol,16-101,,MA,5,MA,5,Drivers' Licenses,38.7848249,-76.96940155
ee5b9181-367c-44f7-b437-94dcf3fda080,1/2/2025,22:10:00,MCP,"2nd District, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,DEMOCRACY BLV AT FERNWOOD ROAD,39.02159367,-77.1360445,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(d),,,MD,02 - Automobile,2002,LEXUS,ES,BLACK,Citation,13-409(b),FALSE,WHITE,M,OXON HILL,MD,MD,A - Marked Patrol,13-409,,$50.00 ,0,$50.00 ,0,Certificates of Title and Registration of Vehicles,38.7848249,-76.96940155
ee5b9181-367c-44f7-b437-94dcf3fda080,1/2/2025,22:10:00,MCP,"2nd District, Bethesda",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,DEMOCRACY BLV AT FERNWOOD ROAD,39.02159367,-77.1360445,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(d),,,MD,02 - Automobile,2002,LEXUS,ES,BLACK,Citation,13-401(b1),FALSE,WHITE,M,OXON HILL,MD,MD,A - Marked Patrol,13-401,,$290.00 ,0,$290.00 ,0,Certificates of Title and Registration of Vehicles,38.7848249,-76.96940155
ee5b9181-367c-44f7-b437-94dcf3fda080,1/2/2025,22:10:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,DEMOCRACY BLV AT FERNWOOD ROAD,39.02159367,-77.1360445,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(d),,,MD,02 - Automobile,2002,LEXUS,ES,BLACK,Citation,13-411(d),FALSE,WHITE,M,OXON HILL,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.7848249,-76.96940155
b4f45d34-441c-46f8-9531-004d8ed6fd52,1/3/2025,1:05:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,COLUMBIA PIKE / GREENCASTLE ROAD,39.082554,-76.94915667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801.1,,,MD,02 - Automobile,2015,MERZ,C,SILVER,Citation,13-401(h),FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,13-401,,$150.00 ,0,$150.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
d82bfae5-2db2-4774-b3f9-91f6258057f1,1/3/2025,2:03:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED,COLUMBIA PIKE / INDUSTRIAL PWKY,39.0456475,-76.990405,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2019,TOYT,COROLLA,BLUE,Citation,21-801(a),FALSE,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,21-801,,$90.00 ,1,$130.00 ,3,Speed Restrictions,38.9997621,-77.0240371
